gene_cvig	gene_spis	pfam	og	treatment	baseMean_spis	log2FoldChange_spis	lfcSE_spis	pvalue_spis	padj_spis	label_spis	baseMean_cvig	log2FoldChange_cvig	lfcSE_cvig	pvalue_cvig	padj_cvig
Cvig_XP_022339453.1	Spis_XP_022806513_1	CARD_2/DEAD/RIG-I_C/Helicase_C/RIG-I_C-RD/	DEAD.HG9.1:DDX58/DHX58/IFIH1	cApUp	5264.56159283532	3.87450335205194	0.360594376162621	7.1799130314822e-29	6.49119368146234e-26	none	2.68029956794006	1.85172163157529	0.790143392550691	0.000443235505345763	0.00204085009723136
Cvig_XP_022330638.1	Spis_XP_022795087_1	Mab-21/	mitochondrial_elongation_factor_1	cApUp	651.182660338686	3.98719702629829	0.359671151434542	1.45873329321069e-30	1.71444923951053e-27	cGLR	340.803965555872	1.56404334712708	0.254930159126003	4.93142393015965e-11	8.52860569500473e-10
Cvig_XP_022325507.1	Spis_XP_022786249_1	Peptidase_S8/P_proprotein/TSP_1/TSP_1/	proprotein_convertase_subtilisin_kexin_type_6	cGAMP	265.344917022474	1.00769401510503	0.457206960220514	0.00246785891963812	0.0111977035763687	none	48.9707256970799	-0.000632104919013986	0.0225029446796558	0.0757024290076294	1
Cvig_XP_022325508.1	Spis_XP_022786249_1	Peptidase_S8/P_proprotein/TSP_1/TSP_1/	proprotein_convertase_subtilisin_kexin_type_6	cGAMP	265.344917022474	1.00769401510503	0.457206960220514	0.00246785891963812	0.0111977035763687	none	51.359089423404	8.79666413045769e-05	0.00963586946885249	0.607385545554461	1
Cvig_XP_022320242.1	Spis_XP_022806615_1	Death/Death/	TNF_receptor_superfamily_member_25	cGAMP	213.117385266483	1.0176375014733	0.151826570769356	2.77925355099887e-12	1.05869769942694e-10	none	611.461940914215	-0.000171732397846202	0.00834796519943896	0.366893741173354	1
Cvig_XP_022327709.1	Spis_XP_022806615_1	Death/Death/	TNF_receptor_superfamily_member_25	cGAMP	213.117385266483	1.0176375014733	0.151826570769356	2.77925355099887e-12	1.05869769942694e-10	none	443.367397054281	0.000370628258010627	0.0102775008634072	0.127356627552664	1
Cvig_XP_022293218.1	Spis_XP_022808324_1	Death/NB-ARC/TPR_12/	THO_complex_1	cGAMP	19.3868613030462	1.09177091158815	0.342170595381714	0.000120577369333993	0.000858058966041326	none	57.1719408834901	7.11473540909941e-05	0.00773960634835734	0.677580830264163	1
Cvig_XP_022293505.1	Spis_XP_022808324_1	Death/NB-ARC/TPR_12/	THO_complex_1	cGAMP	19.3868613030462	1.09177091158815	0.342170595381714	0.000120577369333993	0.000858058966041326	none	826.297963868729	0.000399201706710957	0.0075870155009177	0.156814926053694	1
Cvig_XP_022297648.1	Spis_XP_022808324_1	Death/NB-ARC/TPR_12/	THO_complex_1	cGAMP	19.3868613030462	1.09177091158815	0.342170595381714	0.000120577369333993	0.000858058966041326	none	241.497006021315	8.08728278396548e-05	0.00790527957115823	0.636280048705505	1
Cvig_XP_022311237.1	Spis_XP_022785619_1	NACHT/	""	cGAMP	1668.58637155795	1.14500566017943	0.310061183846251	1.87500102629468e-05	0.00017076249169156	none	2.00109084379507	0.000883951913807242	0.0346805026943044	0.0526749328484748	1
Cvig_XP_022325239.1	Spis_XP_022779150_1	HSP70/	hypoxia_up_regulated_1	cGAMP	12052.6689139215	1.17893086092073	0.304433650965793	8.8908738764869e-06	8.94466984270604e-05	none	1365.57671495945	-0.000293053435795818	0.00702119845219655	0.280467118155536	1
Cvig_XP_022312924.1	Spis_XP_022799486_1	DED/Death/	nerve_growth_factor_receptor	cGAMP	764.712140306499	1.25853222575885	0.360144471727542	3.18823750627361e-05	0.000273939066181498	none	991.829769555127	5.05489812651304e-05	0.00678818328311538	0.815624988433783	1
Cvig_XP_022308333.1	Spis_XP_022805252_1	Kringle/fn3/fn3/fn3/	DS_cell_adhesion_molecule_like_1	cGAMP	382.717476754383	1.2859340823237	0.190538349969041	1.40550388928129e-12	5.60561421514328e-11	none	6.40786792612855	0.000218944217763016	0.0143464864297155	0.314713428522971	1
Cvig_XP_022296417.1	Spis_XP_022801897_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	293.426547588492	1.29113804603533	0.418606480581571	0.000119627677277961	0.000852286590172574	none	257.646821670419	0.000248121532060394	0.00946547143097178	0.231883724271176	1
Cvig_XP_022323065.1	Spis_XP_022801897_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	293.426547588492	1.29113804603533	0.418606480581571	0.000119627677277961	0.000852286590172574	none	595.175695451328	0.00135037404732369	0.0240184872113271	0.0140259431052062	1
Cvig_XP_022326099.1	Spis_XP_022801897_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	293.426547588492	1.29113804603533	0.418606480581571	0.000119627677277961	0.000852286590172574	none	951.199779333325	0.000666805030437027	0.0155859388511167	0.0460732892013534	1
Cvig_XP_022326105.1	Spis_XP_022801897_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	293.426547588492	1.29113804603533	0.418606480581571	0.000119627677277961	0.000852286590172574	none	171.755648727453	0.000185600668200028	0.0101620600394607	0.329558420716419	1
Cvig_XP_022326987.1	Spis_XP_022801897_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	293.426547588492	1.29113804603533	0.418606480581571	0.000119627677277961	0.000852286590172574	none	465.509089098155	6.16339416609875e-05	0.00663248479351141	0.81212850321813	1
Cvig_XP_022334209.1	Spis_XP_022809855_1	PARP/	TCDD_inducible_poly_ADP_ribose_polymerase	cGAMP	26.9362267776734	1.30478384804062	0.420333998822818	0.000109650768135784	0.000793147002435444	none	2360.68274137604	0.000843314739725923	0.0116719932028243	0.0275372991533769	1
Cvig_XP_022342382.1	Spis_XP_022809855_1	PARP/	TCDD_inducible_poly_ADP_ribose_polymerase	cGAMP	26.9362267776734	1.30478384804062	0.420333998822818	0.000109650768135784	0.000793147002435444	none	203.169060473754	0.000208843622248798	0.00721002152818523	0.360445362329534	1
Cvig_XP_022344604.1	Spis_XP_022809855_1	PARP/	TCDD_inducible_poly_ADP_ribose_polymerase	cGAMP	26.9362267776734	1.30478384804062	0.420333998822818	0.000109650768135784	0.000793147002435444	none	372.483368751135	0.000435540383403104	0.00810782269955253	0.122238877481464	1
Cvig_XP_022316695.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	2.03787254910832	0.000173336242307512	0.0180397518009874	0.435982330824371	1
Cvig_XP_022316697.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	27.0912863164539	0.000588946381078773	0.0205265687582382	0.0784577488037893	1
Cvig_XP_022318171.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	2578.5543596245	-4.10454051372888e-05	0.00799176289551448	0.802633688174932	1
Cvig_XP_022318577.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	4577.69690239271	0.000436351679852211	0.0083248167350587	0.117068562303375	1
Cvig_XP_022318578.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	294.539551290482	1.86444111679008e-05	0.00719676656849237	0.916352757466745	1
Cvig_XP_022318580.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	391.789458002416	0.000887812279068776	0.0213309547606522	0.0329374255051244	1
Cvig_XP_022318589.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	1.34276553324774	0.000255729525682244	0.0207502684930201	0.288023396117894	1
Cvig_XP_022319931.1	Spis_XP_022797832_1	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	1166.18487351031	1.33395262224043	0.241263952055413	2.52539881066423e-09	5.89052264766117e-08	none	194.908900454181	0.000986445684631636	0.0262332151871905	0.034820735170368	1
Cvig_XP_022327447.1	Spis_XP_022805004_1	""	""	cGAMP	362.517074084212	1.3900004818834	0.239322532447105	4.49248362824914e-10	1.20557292392535e-08	none	242.919763924875	0.000322754368430125	0.00869581478009416	0.171087690928835	1
Cvig_XP_022328389.1	Spis_XP_022805004_1	""	""	cGAMP	362.517074084212	1.3900004818834	0.239322532447105	4.49248362824914e-10	1.20557292392535e-08	none	284.722824837633	0.000326637031933464	0.00974098869531082	0.157121834374317	1
Cvig_XP_022336540.1	Spis_XP_022805004_1	""	""	cGAMP	362.517074084212	1.3900004818834	0.239322532447105	4.49248362824914e-10	1.20557292392535e-08	none	725.380172870258	0.000831502730561951	0.0214816045152771	0.0387125254403967	1
Cvig_XP_022292002.1	Spis_XP_022797653_1	""	ring_finger_protein_213	cGAMP	1627.24791264988	1.39567660491193	0.298596593510713	1.87207890131598e-07	2.90834075780199e-06	none	1032.30198842139	6.60231746474353e-05	0.00726083259049406	0.716248915165247	1
Cvig_XP_022292681.1	Spis_XP_022797653_1	""	ring_finger_protein_213	cGAMP	1627.24791264988	1.39567660491193	0.298596593510713	1.87207890131598e-07	2.90834075780199e-06	none	786.589306170527	0.000154513361443002	0.00787946418090527	0.417452944177639	1
Cvig_XP_022293318.1	Spis_XP_022797653_1	""	ring_finger_protein_213	cGAMP	1627.24791264988	1.39567660491193	0.298596593510713	1.87207890131598e-07	2.90834075780199e-06	none	1014.2205036312	0.000635684897651845	0.0132893102624229	0.0477449177132891	1
Cvig_XP_022293484.1	Spis_XP_022797653_1	""	ring_finger_protein_213	cGAMP	1627.24791264988	1.39567660491193	0.298596593510713	1.87207890131598e-07	2.90834075780199e-06	none	5850.02988680951	2.55650088613618e-05	0.00819811178929342	0.874710762131059	1
Cvig_XP_022294796.1	Spis_XP_022797653_1	""	ring_finger_protein_213	cGAMP	1627.24791264988	1.39567660491193	0.298596593510713	1.87207890131598e-07	2.90834075780199e-06	none	1877.92351865474	0.00011782602949046	0.00715108928581705	0.556431966162372	1
Cvig_XP_022332636.1	Spis_XP_022802169_1	""	ring_finger_protein_213	cGAMP	261.939374236364	1.43509985147862	0.303269062613686	1.31398916663838e-07	2.12169589321767e-06	none	2997.72461186018	0.00167788272533604	0.033054625808014	0.0142562223008222	1
Cvig_XP_022286972.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	425.365477509428	-0.000239356225721044	0.00779852922990393	0.276783279697853	1
Cvig_XP_022296417.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	257.646821670419	0.000248121532060394	0.00946547143097178	0.231883724271176	1
Cvig_XP_022298078.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	239.370752091278	0.000347486204194127	0.00842932296605883	0.159446349826361	1
Cvig_XP_022300280.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	535.378000316265	0.000752500233459112	0.0185531905237736	0.0408716720804242	1
Cvig_XP_022322387.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	140.287646475764	-6.15371831400845e-05	0.00819728293021687	0.710336828688064	1
Cvig_XP_022323065.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	595.175695451328	0.00135037404732369	0.0240184872113271	0.0140259431052062	1
Cvig_XP_022324858.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	807.874637752124	0.000422676167902551	0.00749120315053131	0.149874157657384	1
Cvig_XP_022325149.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	15.9675132056789	-7.48511589578233e-05	0.00797751751112823	0.658168485871832	1
Cvig_XP_022326099.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	951.199779333325	0.000666805030437027	0.0155859388511167	0.0460732892013534	1
Cvig_XP_022326104.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	31.3642987769113	0.000202051580805148	0.011522894689513	0.30882184054653	1
Cvig_XP_022326105.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	171.755648727453	0.000185600668200028	0.0101620600394607	0.329558420716419	1
Cvig_XP_022326106.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	229.507857850764	0.00119418875475474	0.0299699678236368	0.027568549623953	1
Cvig_XP_022326108.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	93.0571568185677	-3.28641008727547e-05	0.00927380981769108	0.842177656069937	1
Cvig_XP_022326987.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	465.509089098155	6.16339416609875e-05	0.00663248479351141	0.81212850321813	1
Cvig_XP_022326993.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	702.198151812578	0.000950901801278987	0.011231568934274	0.0220315035882775	1
Cvig_XP_022327372.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	648.332248979008	0.000414701311603746	0.00695271268741004	0.199141039697728	1
Cvig_XP_022328366.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	422.485191599389	0.000569608818519786	0.0122462624585397	0.0587267560648618	1
Cvig_XP_022328451.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	907.482791047392	0.000665155754699627	0.0148393754102252	0.0451018249727266	1
Cvig_XP_022342529.1	Spis_XP_022801910_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	930.3804025044	1.46239325992964	0.244205605190157	1.29486967526905e-10	3.84368552099166e-09	none	308.50579019047	0.000478042141071061	0.013024374966393	0.0824058462368997	1
Cvig_XP_022331592.1	Spis_XP_022784447_1	RIG-I_C-RD/ResIII/Helicase_C/RdRP/	DEAD.HG17.1:NA	cGAMP	1364.45107440337	1.54523799329094	0.151808659561621	1.27877914401988e-25	2.40215245618636e-23	none	4363.86012766957	7.36867272384697e-05	0.00679366058370321	0.738533005741186	1
Cvig_XP_022304992.1	Spis_XP_022800197_1	Mab-21/	mab_21_like_1	cGAMP	225.182278997741	1.56742389578652	0.380377800951575	1.65356242245753e-06	2.00546397692631e-05	cGLR	1014.29767756904	0.00133592632114747	0.0301190851976558	0.0211815390776663	1
Cvig_XP_022304998.1	Spis_XP_022800197_1	Mab-21/	mab_21_like_1	cGAMP	225.182278997741	1.56742389578652	0.380377800951575	1.65356242245753e-06	2.00546397692631e-05	cGLR	1295.12015140131	0.000547714324216952	0.0136342769604437	0.0644744082539774	1
Cvig_XP_022308203.1	Spis_XP_022800197_1	Mab-21/	mab_21_like_1	cGAMP	225.182278997741	1.56742389578652	0.380377800951575	1.65356242245753e-06	2.00546397692631e-05	cGLR	34.5291106801215	0.000139551754244082	0.00958533026656324	0.43609772833259	1
Cvig_XP_022321974.1	Spis_XP_022808102_1	""	TNF_receptor_associated_factor_2	cGAMP	403.389374547099	1.58284347607887	0.455001111973867	1.97342257464834e-05	0.000178799641814972	none	467.860205677815	0.000404034913498747	0.0125515124988336	0.110649250925313	1
Cvig_XP_022322740.1	Spis_XP_022808102_1	""	TNF_receptor_associated_factor_2	cGAMP	403.389374547099	1.58284347607887	0.455001111973867	1.97342257464834e-05	0.000178799641814972	none	895.069701113499	0.000449847079530704	0.00759660113381161	0.132966670678783	1
Cvig_XP_022286213.1	Spis_XP_022808282_1	XPG_N/XPG_I_2/	asteroid_homolog_1	cGAMP	65.1785237328886	1.60351728888833	0.23570325577036	4.66915427302827e-13	2.01930664939683e-11	none	914.111679198524	0.000235510398109619	0.00779682970867782	0.281737320341821	1
Cvig_XP_022340313.1	Spis_XP_022807465_1	Macro/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14	cGAMP	312.323838490553	1.61971729528766	0.363084472105714	3.40467641317549e-07	4.96929283365495e-06	none	726.213843368301	0.000760228726503532	0.0114928744236803	0.0340633694941186	1
Cvig_XP_022344270.1	Spis_XP_022807465_1	Macro/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14	cGAMP	312.323838490553	1.61971729528766	0.363084472105714	3.40467641317549e-07	4.96929283365495e-06	none	12.45176291534	0.000165129699547885	0.00972816993757556	0.371851169582573	1
Cvig_XP_022296595.1	Spis_XP_022810276_1	Lectin_C/EGF_CA/TLD/	Lectin_C.HG4.2:NA	cGAMP	9777.03222886002	1.62964933317664	0.528726095621508	7.076204101231e-05	0.000543650423112995	none	661.611401993539	0.000463816157586901	0.0101446808941654	0.0888185739964295	1
Cvig_XP_022297056.1	Spis_XP_022810276_1	Lectin_C/EGF_CA/TLD/	Lectin_C.HG4.2:NA	cGAMP	9777.03222886002	1.62964933317664	0.528726095621508	7.076204101231e-05	0.000543650423112995	none	3.20696484669991	-2.06733480594764e-05	0.0142340127904072	0.916580464787092	1
Cvig_XP_022297478.1	Spis_XP_022810276_1	Lectin_C/EGF_CA/TLD/	Lectin_C.HG4.2:NA	cGAMP	9777.03222886002	1.62964933317664	0.528726095621508	7.076204101231e-05	0.000543650423112995	none	37.2507249067933	3.37369540422237e-06	0.0128830568126574	0.985849884201826	1
Cvig_XP_022300537.1	Spis_XP_022810276_1	Lectin_C/EGF_CA/TLD/	Lectin_C.HG4.2:NA	cGAMP	9777.03222886002	1.62964933317664	0.528726095621508	7.076204101231e-05	0.000543650423112995	none	785.092602851656	0.00025082958511734	0.00822624668387795	0.247599590214274	1
Cvig_XP_022300549.1	Spis_XP_022810276_1	Lectin_C/EGF_CA/TLD/	Lectin_C.HG4.2:NA	cGAMP	9777.03222886002	1.62964933317664	0.528726095621508	7.076204101231e-05	0.000543650423112995	none	521.037671911396	0.00341505675146622	0.0576140616951872	0.00764942231908832	1
Cvig_XP_022300555.1	Spis_XP_022810276_1	Lectin_C/EGF_CA/TLD/	Lectin_C.HG4.2:NA	cGAMP	9777.03222886002	1.62964933317664	0.528726095621508	7.076204101231e-05	0.000543650423112995	none	3.99849655455532	0.000439845377696601	0.0280243485394843	0.0867617933570971	1
Cvig_XP_022288313.1	Spis_XP_022790065_1	z-alpha/dsrm/A_deamin/	adenosine_deaminase_RNA_specific	cGAMP	1337.39815433549	1.6458316444314	0.218505552611319	2.08316929976602e-15	1.26262635784833e-13	none	684.850118061645	0.00106292228885138	0.0178517562715031	0.017940189397592	1
Cvig_XP_022340744.1	Spis_XP_022784481_1	LRAT/	""	cGAMP	2022.96428540706	1.66741084616146	0.424608408445686	3.19427414776591e-06	3.62735109498032e-05	none	354.879776145561	1.55255183656127e-05	0.00663100395366814	0.951274223041425	1
Cvig_XP_022322582.1	Spis_XP_022786075_1	HEPN/	sacsin_molecular_chaperone	cGAMP	669.103871089719	1.71306194324017	0.267574341738488	5.77960355554077e-12	2.10702939695922e-10	none	716.87571545383	0.000228394474619656	0.00937974527660934	0.257993137851536	1
Cvig_XP_022311237.1	Spis_XP_022784318_1	HEPN_DZIP3/NB-ARC/TPR_12/	DAZ_interacting_zinc_finger_protein_3	cGAMP	358.361353142963	1.71539198467079	0.291441267498625	1.49489487769168e-10	4.36892792758156e-09	none	2.00109084379507	0.000883951913807242	0.0346805026943044	0.0526749328484748	1
Cvig_XP_022296595.1	Spis_XP_022777477_1	TLD/	TLD domain-containing protein 1-like	cGAMP	2689.80798931787	1.71876780300836	0.530168539884998	3.7588534167054e-05	0.000315962473306912	none	661.611401993539	0.000463816157586901	0.0101446808941654	0.0888185739964295	1
Cvig_XP_022297056.1	Spis_XP_022777477_1	TLD/	TLD domain-containing protein 1-like	cGAMP	2689.80798931787	1.71876780300836	0.530168539884998	3.7588534167054e-05	0.000315962473306912	none	3.20696484669991	-2.06733480594764e-05	0.0142340127904072	0.916580464787092	1
Cvig_XP_022297478.1	Spis_XP_022777477_1	TLD/	TLD domain-containing protein 1-like	cGAMP	2689.80798931787	1.71876780300836	0.530168539884998	3.7588534167054e-05	0.000315962473306912	none	37.2507249067933	3.37369540422237e-06	0.0128830568126574	0.985849884201826	1
Cvig_XP_022300537.1	Spis_XP_022777477_1	TLD/	TLD domain-containing protein 1-like	cGAMP	2689.80798931787	1.71876780300836	0.530168539884998	3.7588534167054e-05	0.000315962473306912	none	785.092602851656	0.00025082958511734	0.00822624668387795	0.247599590214274	1
Cvig_XP_022300549.1	Spis_XP_022777477_1	TLD/	TLD domain-containing protein 1-like	cGAMP	2689.80798931787	1.71876780300836	0.530168539884998	3.7588534167054e-05	0.000315962473306912	none	521.037671911396	0.00341505675146622	0.0576140616951872	0.00764942231908832	1
Cvig_XP_022300555.1	Spis_XP_022777477_1	TLD/	TLD domain-containing protein 1-like	cGAMP	2689.80798931787	1.71876780300836	0.530168539884998	3.7588534167054e-05	0.000315962473306912	none	3.99849655455532	0.000439845377696601	0.0280243485394843	0.0867617933570971	1
Cvig_XP_022298226.1	Spis_XP_022804905_1	HTH_Tnp_4/DDE_Tnp_4/	harbinger_transposase_derived_1	cGAMP	66.1114502650235	1.73109128707612	0.543957438931338	4.51284240501473e-05	0.000369311692393091	none	23.1403904648126	-0.000222794863144553	0.0120326898782814	0.277408836411862	1
Cvig_XP_022305946.1	Spis_XP_022804905_1	HTH_Tnp_4/DDE_Tnp_4/	harbinger_transposase_derived_1	cGAMP	66.1114502650235	1.73109128707612	0.543957438931338	4.51284240501473e-05	0.000369311692393091	none	25.3300109974322	-0.000135895594407233	0.00913873773027714	0.445085737366786	1
Cvig_XP_022308024.1	Spis_XP_022804905_1	HTH_Tnp_4/DDE_Tnp_4/	harbinger_transposase_derived_1	cGAMP	66.1114502650235	1.73109128707612	0.543957438931338	4.51284240501473e-05	0.000369311692393091	none	5.44879984251801	-7.76941089014642e-05	0.0123186877666574	0.680518990017896	1
Cvig_XP_022310618.1	Spis_XP_022804905_1	HTH_Tnp_4/DDE_Tnp_4/	harbinger_transposase_derived_1	cGAMP	66.1114502650235	1.73109128707612	0.543957438931338	4.51284240501473e-05	0.000369311692393091	none	197.592371335192	0.00071518990223005	0.018559805058285	0.0457825529219282	1
Cvig_XP_022327731.1	Spis_XP_022784635_1	TMEM173/	stimulator_of_interferon_response_cGAMP_interactor_1	cGAMP	379.824095733645	1.76939835918443	0.476922253898023	6.65621031232296e-06	6.94639624112143e-05	STING	22.6509046615291	0.00011742909145843	0.00839480973117676	0.503198950952595	1
Cvig_XP_022336637.1	Spis_XP_022784635_1	TMEM173/	stimulator_of_interferon_response_cGAMP_interactor_1	cGAMP	379.824095733645	1.76939835918443	0.476922253898023	6.65621031232296e-06	6.94639624112143e-05	STING	57390.9773329828	-4.73340681367807e-05	0.00745615208198547	0.78351273576535	1
Cvig_XP_022321974.1	Spis_XP_022796365_1	BTB/BTB/	BTB.HG4.11:BTBD8	cGAMP	1451.98492330948	1.77642119389716	0.313993521542893	5.38336630984493e-10	1.41531921103273e-08	none	467.860205677815	0.000404034913498747	0.0125515124988336	0.110649250925313	1
Cvig_XP_022322740.1	Spis_XP_022796365_1	BTB/BTB/	BTB.HG4.11:BTBD8	cGAMP	1451.98492330948	1.77642119389716	0.313993521542893	5.38336630984493e-10	1.41531921103273e-08	none	895.069701113499	0.000449847079530704	0.00759660113381161	0.132966670678783	1
Cvig_XP_022314034.1	Spis_XP_022794230_1	DEAD/Helicase_C/HA2/Nup35_RRM_2/	DEAD.HG2.2:like:DHX15/DHX16/DHX33/DHX38/DHX40:likeclu:7/10/15/17/18	cGAMP	549.423323981478	1.78383603807497	0.257874289112136	1.57397490843862e-13	7.32180993324342e-12	none	212.710943937721	0.000206482120080882	0.0118898855956397	0.304654434271475	1
Cvig_XP_022327509.1	Spis_XP_022794230_1	DEAD/Helicase_C/HA2/Nup35_RRM_2/	DEAD.HG2.2:like:DHX15/DHX16/DHX33/DHX38/DHX40:likeclu:7/10/15/17/18	cGAMP	549.423323981478	1.78383603807497	0.257874289112136	1.57397490843862e-13	7.32180993324342e-12	none	5.59083743232439	-5.36372899338361e-05	0.01590255076328	0.791300998004773	1
Cvig_XP_022344534.1	Spis_XP_022794230_1	DEAD/Helicase_C/HA2/Nup35_RRM_2/	DEAD.HG2.2:like:DHX15/DHX16/DHX33/DHX38/DHX40:likeclu:7/10/15/17/18	cGAMP	549.423323981478	1.78383603807497	0.257874289112136	1.57397490843862e-13	7.32180993324342e-12	none	1071.40900636119	0.000197219113958646	0.00859833601508638	0.31452763859143	1
Cvig_XP_022341761.1	Spis_XP_022785195_1	Rrp44_CSD1/OB_Dis3/RNB/Dis3l2_C_term/	DIS3_like_3_5_exoribonuclease_2	cGAMP	2932.53856487111	1.78496868274129	0.26578296642749	6.41253559877957e-13	2.70668397967011e-11	none	1592.45248703997	0.000818102728304142	0.0164047957197752	0.0306145701385947	1
